UserName,Handle,Timestamp,Text,Comments,Retweets,Likes,
Alberto Fernández,@alferdez,2021-05-10T00:06:09.000Z,"Alberto Fernández
@alferdez
·
9 may.Además, conversamos sobre los planteos que realiza nuestro país en las negociaciones con el FMI, que Portugal acompaña y apoya. 

Estoy agradecido por su cálido recibimiento y espero poder retribuirle tanto afecto pronto en nuestro querido país.
92
231
1,3 mil",92,231,1300,
Alberto Fernández,@alferdez,2021-05-10T00:06:09.000Z,"Alberto Fernández
@alferdez
·
9 may.Me reuní con el presidente de la República Portuguesa, Marcelo Nuno Duarte Rebelo de Sousa. 

Hablamos del presente de nuestras relaciones bilaterales y de la necesidad de afianzar los vínculos entre la UE y el Mercosur.
265
666
3,6 mil",265,666,3600,
Alberto Fernández,@alferdez,2021-04-30T20:22:17.000Z,"Alberto Fernández
@alferdez
·
30 abr.Hoy, como siempre, mi abrazo está junto a las #MadresdePlazadeMayo, quienes hace 44 años, se reunían por primera vez en reclamo de la desaparición de sus hijos e hijas. 

Ese día dieron inicio a una incansable lucha por la Memoria, la Verdad y la Justicia. Nos hicieron mejores.
657
1,5 mil
9,1 mil",657,1500,9100,
Alberto Fernández,@alferdez,2021-04-30T02:32:13.000Z,"Alberto Fernández
@alferdez
·
29 abr.Seguimos trabajando para inmunizar a los argentinos y argentinas, estoy profundamente agradecido con cada persona que lo hace posible.

Cuidémonos, cada paso cuenta.

#10MillonesDeVacunas
466
661
4,4 mil",466,661,4400,
Alberto Fernández,@alferdez,2021-04-30T02:31:56.000Z,"Alberto Fernández
@alferdez
·
29 abr.Con la llegada de un millón de dosis de vacunas Sinopharm desde China, superamos las 10 millones de dosis recibidas en nuestro país.

Desde diciembre venimos haciendo un esfuerzo enorme para traerlas, distribuirlas y aplicarlas rápidamente.
0:49
198,1 mil reproducciones
2,6 mil
2,7 mil
13,2 mil",2600,2700,13200,
Alberto Fernández,@alferdez,2021-04-29T21:23:06.000Z,"Alberto Fernández
@alferdez
·
29 abr.Hoy es un día feliz porque, desde distintos sectores políticos, no solo estamos cuidando a quienes habitan y preservan El Impenetrable, uno de los pulmones que hace que el mundo respire, sino que también estamos haciendo de Chaco una provincia más igualitaria.
218
268
1,5 mil",218,268,1500,
Alberto Fernández,@alferdez,2021-04-29T21:23:02.000Z,"Alberto Fernández
@alferdez
·
29 abr.Inauguramos un acueducto en El Impenetrable chaqueño que permitirá abastecer de agua potable a las familias que residen en la zona. 

El país le debe mucho al norte y es imperioso que todos los argentinos y argentinas accedan al agua, es un derecho y un bien esencial.
1,6 mil
1,3 mil
4,8 mil",1600,1300,4800,
Alberto Fernández,@alferdez,2021-04-27T17:26:05.000Z,"Alberto Fernández
@alferdez
·
27 abr.Néstor fue un hombre que se expresaba diferente y que gobernaba diferente, fiel a sus convicciones e impecable en su gestión. 
 
En tiempos como el que vivimos, su legado en favor de la igualdad de oportunidades nos guía.
766
772
4,8 mil",766,772,4800,
Alberto Fernández,@alferdez,2021-04-20T18:43:05.000Z,"Alberto Fernández
@alferdez
·
20 abr.Hoy junto a @SantiCafiero y 
@jorgeferraresi
 estamos dando un paso muy importante: ponemos orden en el Impuesto a las Ganancias haciendo que 1.267.000 personas dejen de pagarlo y, a la vez, otorgamos 87.000 créditos para la construcción y refacción de viviendas en todo el país.
364
767
3,1 mil",364,767,3100,
Alberto Fernández,@alferdez,2021-04-19T23:38:37.000Z,"Alberto Fernández
@alferdez
·
19 abr.Además, estamos desarrollando un plan integral de abordaje de municipios para implementar y fortalecer las políticas en discapacidad en el nivel local. 

Esta perspectiva debe estar presente en la gestión de todos los niveles de Gobierno.
Sigamos trabajando por más inclusión.
150
210
1 mil",150,210,1000,
Alberto Fernández,@alferdez,2021-04-19T23:38:36.000Z,"Alberto Fernández
@alferdez
·
19 abr.También inicié una capacitación sobre modelo social de la discapacidad y comunicación accesible y acordamos promover esta formación para todo el gabinete nacional. La perspectiva de discapacidad debe ser transversal a todas nuestras políticas públicas.
93
288
1,2 mil",93,288,1200,
Alberto Fernández,@alferdez,2021-04-19T23:38:36.000Z,"Alberto Fernández
@alferdez
·
19 abr.Hoy, junto a 
@andiscapacidad
, repasamos las acciones que se vienen llevando adelante en el marco de la pandemia y los avances en el proceso de recuperación de las herramientas estatales para acompañar a las personas con discapacidad.
52
162
671",52,162,671,
Alberto Fernández,@alferdez,2021-04-19T23:38:35.000Z,"Alberto Fernández
@alferdez
·
19 abr.Un país inclusivo se construye con todos y todas. 
Eliminar las barreras que impiden a las personas con discapacidad el pleno ejercicio de sus derechos es posible si estamos activos, partícipes y siempre aprendiendo.
963
1 mil
4,6 mil",963,1000,4600,
Alberto Fernández,@alferdez,2021-04-19T21:58:28.000Z,"Alberto Fernández
@alferdez
·
19 abr.Agradecemos el esfuerzo que han hecho y hacen cada médica, médico, enfermera, enfermero y terapista del país. En reconocimiento a su enorme labor en pandemia, les otorgaremos un bono de $6.500 por 3 meses que alcanzará a 740.000 trabajadoras y trabajadores del sistema de salud.
296
483
1,8 mil",296,483,1800,
Alberto Fernández,@alferdez,2021-04-19T21:58:26.000Z,"Alberto Fernández
@alferdez
·
19 abr.Junto a 
@gkatopodis
 y 
@carlavizzotti
 anunciamos una inversión de más de $10.000 millones para reforzar el sistema de salud, aumentar las camas y construir más hospitales y centros de salud en las provincias de Buenos Aires, San Juan, Santa Cruz, Santa Fe, Neuquén y Mendoza.
100
340
1,5 mil",100,340,1500,
Alberto Fernández,@alferdez,2021-04-16T13:02:45.000Z,"Alberto Fernández
@alferdez
·
16 abr.Dias atrás expresé preocupación ante el temor que el STF revocara la anulación de procesos y condenas que 
@LulaOficial
 padeció en los años recientes. 
Ayer se conoció la decisión del TSF de confirmar esas nulidades. 
@LulaOficial
 ha recuperado así todos sus derechos políticos.
710
1,9 mil
10,7 mil",710,1900,10700,
Alberto Fernández,@alferdez,2021-04-16T12:10:37.000Z,"Alberto Fernández
@alferdez
·
16 abr.Recomiendo leer estas reflexiones de 
@bbimbi
, un argentino radicado en Barcelona y las experiencias que viven otros argentinos en distintas latitudes del mundo ante el avance de la pandemia. 
Debemos entender el problema global que enfrentamos. Cuidarnos sin especulaciones.
Bruno Bimbi
@bbimbi
 · 9 abr.
1- Ayer hice un tuit sobre las restricciones en Barcelona, porque una parte de la oposición argentina está en modo-negacionista y parecen creer que lo que anunció @alferdez es un invento peronista. Varios argentinos en el exterior me respondieron con más información. 

Abro hilo. twitter.com/bbimbi/status/…
Mostrar este hilo
2 mil
2,4 mil
7,4 mil",2000,2400,7400,
Alberto Fernández,@alferdez,2021-04-15T00:27:34.000Z,"Alberto Fernández
@alferdez
·
14 abr.Gracias querido 
@hectordaer
 por el compromiso de cada trabajador y trabajadora de la salud. Ha sido y es enorme. Siempre estaremos en deuda con tan grande esfuerzo.
Héctor Daer
@hectordaer
 · 14 abr.
Presidente @alferdez, lxs Trabajadorxs de Sanidad sabemos de sacrificio, de esfuerzo y de no claudicar. 

Gracias por cuidarnos. twitter.com/AtsaBsAs/statu…
2,2 mil
1,1 mil
7,8 mil",2200,1100,7800,
Alberto Fernández,@alferdez,2021-04-14T01:37:48.000Z,"Alberto Fernández
@alferdez
·
13 abr.Agradezco la carta del Presidente 
@JoeBiden
. Valoro sinceramente su preocupación por mi salud y sus buenos deseos por mi pronta recuperación. La pandemia nos demanda un esfuerzo global para superarla. “Nadie se salva solo”, enseña nuestro Papa Francisco. Así pues debemos hacerlo.
1 mil
1,1 mil
9 mil",1000,1100,9000,
Alberto Fernández,@alferdez,2021-04-12T22:12:49.000Z,"Alberto Fernández
@alferdez
·
12 abr.Quiero expresarle mi sincera felicitación al Presidente Electo de la República del Ecuador 
@LassoGuillermo
1,4 mil
802
4,9 mil",1400,802,4900,
Alberto Fernández,@alferdez,2021-04-12T01:36:18.000Z,"Alberto Fernández
@alferdez
·
11 abr.Mauro Viale fue un hombre que ejerció el periodismo con su propia impronta. 
En lo personal, pierdo a alguien por quien sentí un profundo afecto y a quien siempre le reconocí el don de respetar la pluralidad. 
Mis condolencias a su familia y a quienes, como yo, lo han querido.
1,7 mil
3,5 mil
33,3 mil",1700,3500,33300,
Alberto Fernández,@alferdez,2021-04-06T00:06:06.000Z,"Alberto Fernández
@alferdez
·
5 abr.Con enorme pesar supe del fallecimiento de Ernesto Bertani, un hombre que desplegó su arte con el uso de su aerógrafo sobre lienzos, tapices o casimires. 
Sus obras siempre fueron y seguirán siendo objeto de mi admiración.
Mis sinceras condolencias a quienes hoy ya lo extrañan.
567
699
5,3 mil",567,699,5300,
Alberto Fernández,@alferdez,2021-04-05T19:10:41.000Z,"Alberto Fernández
@alferdez
·
5 abr.Quiero agradecer a la Federación Rusa, y sobre todo al señor presidente Vladimir Putin, el llamado para interesarse por mi estado de salud. 
 
También agradezco su compromiso de seguir avanzando en el suministro de Sputnik V para nuestra querida Argentina.
1,3 mil
3,3 mil
21,5 mil",13000,3300,21500,
Alberto Fernández,@alferdez,2021-04-05T12:48:45.000Z,"Alberto Fernández
@alferdez
·
5 abr.Muchas gracias querido amigo Presidente del Reino de España 
@sanchezcastejon
. Tránsito la enfermedad con tranquilidad gracias a la inmunidad que me ha dado la Sputnik V. Espero que sigamos profundizando los lazos que unen a nuestras Patrias. Nuestra amistad debe ayudar a lograrlo
Pedro Sánchez
@sanchezcastejon
Representante gubernamental de España
 · 5 abr.
Mucho ánimo y todo mi apoyo para una pronta recuperación al presidente de Argentina, @alferdez, positivo por #COVID19. Seguiremos trabajando unidos para superar esta pandemia y lograr los objetivos que compartimos.
Un abrazo, Alberto.
268
563
3,6 mil",268,563,3600,
Alberto Fernández,@alferdez,2021-04-04T15:32:11.000Z,"Alberto Fernández
@alferdez
·
4 abr.Mi sincero agradecimiento al señor Primer Ministro de la República de la India 
@narendramodi
 por sus buenos deseos en favor de mi pronta recuperación. El mundo entero debe aunar esfuerzos para poder minimizar los efectos de la pandemia. Debemos trabajar juntos para lograrlo.
Narendra Modi
@narendramodi
 · 4 abr.
My best wishes to President Alberto Fernández of Argentina for a quick recovery from COVID-19. @alferdez
233
675
5,5 mil",233,675,5500,
Alberto Fernández,@alferdez,2021-04-03T22:47:33.000Z,"Alberto Fernández
@alferdez
·
3 abr.En el transcurso de la semana volveremos a hablar ya para fijar una política sanitaria coordinada para el AMBA. Estoy seguro que enfrentamos un nuevo desafío que nos exige trabajar unidos en la diversidad política priorizando la salud de argentinos y argentinas.
361
549
3,4 mil",361,549,3400,
Alberto Fernández,@alferdez,2021-04-03T22:47:32.000Z,"Alberto Fernández
@alferdez
·
3 abr.El señor Jefe de Gobierno de CABA me expresó que mañana mismo se comunicaría con 
@Kicillofok
 (con quien yo ya he hablado y quien comparte también la necesidad de coordinar tareas) para intercambiar información y encarar el trabajo en conjunto.
78
364
2,3 mil",78,364,2300,
Alberto Fernández,@alferdez,2021-04-03T22:47:32.000Z,"Alberto Fernández
@alferdez
·
3 abr.Ambos compartimos la preocupación por garantizar el dictado de clases. Aún así, acordamos observar con atención cómo evoluciona la situación epidemiológica en las aulas siempre preservando la salud de nuestros niños y niñas a la hora de educarse.
215
305
1,6 mil",215,305,1600,
Alberto Fernández,@alferdez,2021-04-03T22:47:30.000Z,"Alberto Fernández
@alferdez
·
3 abr.También me expresó su preocupación por acelerar la vacunación de los adultos mayores en CABA teniendo en cuenta que en la ciudad reside un mayor porcentaje de ellos. Ante la inquietud, propuse analizar la posibilidad de involucrar al PAMI en la aplicación de las vacunas.
226
419
1,8 mil",226,419,1800,
Alberto Fernández,@alferdez,2021-04-03T22:47:30.000Z,"Alberto Fernández
@alferdez
·
3 abr.@horaciorlarreta
 me detalló de modo pormenorizado la evolución en CABA del plan de vacunación. Han vacunado ya a todos los mayores de 80 años que se han registrado minimizando así el riesgo de quienes representaron hasta aquí más del 20% de la letalidad registrada en la ciudad.
74
251
1,3 mil",74,251,1300,
Alberto Fernández,@alferdez,2021-04-03T22:47:29.000Z,"Alberto Fernández
@alferdez
·
3 abr.También advertimos que nuestra experiencia indica que ante el avance de la pandemia, los casos se concentran primero en el AMBA y después irradian hacia el interior del país. Es por eso que el trabajo coordinado de CABA, PBA y el Estado Nacional se torna indispensable.
41
285
1,6 mil",41,285,1600,
Alberto Fernández,@alferdez,2021-04-03T22:47:29.000Z,"Alberto Fernández
@alferdez
·
3 abr.Ambos compartimos nuestra preocupación por el momento que atravesamos y coincidimos en la necesidad de trabajar junto al señor Gobernador de la Provincia de Buenos Aires 
@Kicillofok
 para coordinar políticas y esfuerzos que nos permitan superar con éxito este momento.
56
276
1,5 mil",56,276,1500,
Alberto Fernández,@alferdez,2021-04-03T22:47:28.000Z,"Alberto Fernández
@alferdez
·
3 abr.En la tarde de hoy pude conversar con el señor Jefe de Gobierno de la CABA 
@horaciorlarreta
 respecto de la situación epidemiológica que se manifiesta ante el aumento de contagios por COVID-19.
767
1,3 mil
6,8 mil",767,1300,6800,
Alberto Fernández,@alferdez,2021-04-03T03:09:43.000Z,"Alberto Fernández
@alferdez
·
3 abr.Debemos estar muy atentos. Les pido a todos y todas que se preserven siguiendo las recomendaciones vigentes. Es evidente que la pandemia no pasó y debemos seguir cuidándonos
argentina.gob.ar
Argentina.gob.ar
Portal oficial del Estado argentino. Conocé cómo hacer trámites en organismos públicos, tramitalos en línea y recibí servicios digitales y beneficios.
980
1,7 mil
9,8 mil",980,1700,9800,
Alberto Fernández,@alferdez,2021-04-03T03:09:41.000Z,"Alberto Fernández
@alferdez
·
3 abr.Para información de todos y todas me encuentro físicamente bien y, aunque hubiera querido terminar el día de mi cumpleaños sin esta noticia, también me encuentro bien de ánimo. Agradezco desde el alma las muchas muestras de afecto que hoy me han brindado recordando mi nacimiento.
901
1,8 mil
16,8 mil",901,1800,16800,
Alberto Fernández,@alferdez,2021-04-03T03:09:40.000Z,"Alberto Fernández
@alferdez
·
3 abr.He contactado a las personas con las que estuve reunido en las últimas 48 horas para evaluar si constituyen un contacto estrecho para que hagan el aislamiento
146
928
7,8 mil",146,928,7800,
Alberto Fernández,@alferdez,2021-04-03T03:09:40.000Z,"Alberto Fernández
@alferdez
·
3 abr.Si bien estamos a la espera de la confirmación a través del test PCR, ya me encuentro aislado, cumpliendo el protocolo vigente y siguiendo las indicaciones de mi médico personal.
411
1,2 mil
9,5 mil",411,1200,9500,
Alberto Fernández,@alferdez,2021-04-03T03:09:39.000Z,"Alberto Fernández
@alferdez
·
3 abr.Quería contarles que al terminar el día de hoy, luego de presentar un registro de fiebre de 37.3 y un leve dolor de cabeza, me realice un test de antígeno cuyo resultado fue positivo.
10,9 mil
16,8 mil
53,2 mil",10900,16800,53200,
Alberto Fernández,@alferdez,2021-04-02T12:38:04.000Z,"Alberto Fernández
@alferdez
·
2 abr.Hoy como cada 2 de abril honramos la memoria de nuestros héroes veteranos y caídos en la guerra de Malvinas, y reivindicamos nuestra soberanía sobre el territorio.
Las Islas Malvinas fueron, son y serán argentinas.
1:38
213,2 mil reproducciones
813
5,1 mil
19,9 mil",813,5100,19900,
Alberto Fernández,@alferdez,2021-04-02T03:53:42.000Z,"Alberto Fernández
@alferdez
·
2 abr.Fuerza Alejandro!!! Abrazo grande
Dr. Alejandro Collia
@ACollia
 · 2 abr.
Seguimos adelante. Con el empuje y la fuerza de tantos queridos compañeros y compañeras. Feliz cumpleaños @alferdez !
189
215
1,5 mil",189,215,1500,
Alberto Fernández,@alferdez,2021-04-02T03:38:00.000Z,"Alberto Fernández
@alferdez
·
2 abr.Feliz cumple 
@LudmilaDT
 !!!! Que tengas un lindo día. Beso muy grande!!! 
Ludmila
@LudmilaDT
 · 2 abr.
Segundo año consecutivo sin fiesta de cumpleaños
Esto ya es bullying, Don Covid

@alferdez
Feliz cumpleaños a vos también, mi querido presidente!  El mejor regalo ya me lo hiciste, la vacuna de mi papá 
Igual estoy esperando mi torta, eh!!!
265
374
3,2 mil",265,374,3200,
Alberto Fernández,@alferdez,2021-03-23T21:28:29.000Z,"Alberto Fernández
@alferdez
·
23 mar.Tuve el honor y el orgullo de entregarles hoy a Estela de Carlotto, Taty Almeida y Lita Boitano el premio Juana Azurduy por su lucha incansable por los derechos humanos.

Las Madres y las Abuelas no son solo eso. Son un modelo de conducta y de compromiso para todos y todas.
542
1,1 mil
4,4 mil",542,1100,4400,
Alberto Fernández,@alferdez,2021-03-23T11:52:02.000Z,"Alberto Fernández
@alferdez
·
23 mar.En unidad logramos ponerle un freno a ese modelo de pobreza y destrucción del aparato productivo. En unidad nos cuidamos frente a la pandemia. Y en unidad vamos a reconstruir la Argentina y vamos a ponerla otra vez de pie.
444
398
1,5 mil",444,398,1500,
Alberto Fernández,@alferdez,2021-03-23T11:52:01.000Z,"Alberto Fernández
@alferdez
·
23 mar.Quienes nos piden autocrítica por zoom y desde la cama le han causado un enorme daño a la Argentina favoreciendo la especulación financiera. Nosotros tenemos un proyecto integrador, federal, de producción y trabajo.
620
776
2,7 mil",620,776,2700,
Alberto Fernández,@alferdez,2021-03-23T11:52:01.000Z,"Alberto Fernández
@alferdez
·
23 mar.Heredamos un país en terapia intensiva y después llegó la pandemia. Ante ese escenario tuvimos la inteligencia de estar unidos, y con unidad estamos vacunando a los argentinos y las argentinas y reconstruyendo lo que otros destruyeron.
206
245
740",206,245,740,
Alberto Fernández,@alferdez,2021-03-23T11:52:00.000Z,"Alberto Fernández
@alferdez
·
23 mar.Los y las peronistas llegamos a la política para representar a quienes no tienen voz, para industrializar el país, para distribuir equitativamente la riqueza. Nada ni nadie nos va a mover de ese objetivo.
1,5 mil
1,2 mil
4,5 mil",1500,1200,4500,
Alberto Fernández,@alferdez,2021-03-22T22:15:04.000Z,"Alberto Fernández
@alferdez
·
22 mar.EN VIVO | Acto de asunción de la presidencia del Partido Justicialista
youtube.com
Acto de asunción de la presidencia del Partido Justicialista
- Instagram http://www.instagram.com/alferdezok- Facebook http://www.facebook.com/alferdezok- Twitter https://www.twitter.com/alferdez- Sitio web https://...
465
671
2,1 mil",465,671,2100,
Alberto Fernández,@alferdez,2021-03-22T16:27:23.000Z,"Alberto Fernández
@alferdez
·
22 mar.Hoy la Provincia de Buenos Aires llegó al millón de vacunados con la primera dosis. En un mundo que padece la escasez, seguimos trabajando para proteger a cada argentino y a cada argentina. 

La alegría de cada persona de riesgo que se vacuna es la alegría de todos y todas.
1,4 mil
1,5 mil
6,7 mil",1400,1500,6700,
Alberto Fernández,@alferdez,2021-03-20T22:56:41.000Z,"Alberto Fernández
@alferdez
·
20 mar.Es muy importante que la dirigencia sindical sea parte del recordatorio del 24 de marzo, porque muchísimas de las personas desaparecidas fueron trabajadores y trabajadoras.

Mirar el pasado con memoria, verdad y justicia no es venganza. Es una forma de ser una mejor sociedad.
1,3 mil
1,3 mil
5,7 mil",1300,1300,5700,
Alberto Fernández,@alferdez,2021-03-13T21:20:03.000Z,"Alberto Fernández
@alferdez
·
13 mar.Hoy me hice presente en Lago Puelo para poder conocer en detalle el alcance de tan terrible siniestro. Pude oír las demandas de los intendentes de la región y transmitirles el aporte del Estado Nacional para paliar los efectos de tanta desgracia.
37
354
1,2 mil",37,354,1200,
Alberto Fernández,@alferdez,2021-03-13T21:20:02.000Z,"Alberto Fernández
@alferdez
·
13 mar.El día jueves me comunique telefónicamente con el intendente de Lago Puelo Augusto Sánchez, para poder cuantificar los daños causados por el incendio y resolver las urgencias que enfrenta la comunidad que habita en la zona.
39
369
1,3 mil",39,369,1300,
Alberto Fernández,@alferdez,2021-03-13T21:20:01.000Z,"Alberto Fernández
@alferdez
·
13 mar.Con toda decisión enfrentamos los incendios que asolaron a la Comarca Andina de Chubut.
Por ese motivo nuestro ministro de ambiente y desarrollo sustentable 
@juancabandie
 se instaló allí a comienzos de la semana coordinando las tareas de las brigadas que combatieron el fuego.
1,5 mil
2,1 mil
8,1 mil",1500,2100,8100,
Alberto Fernández,@alferdez,2021-03-13T20:17:57.000Z,"Alberto Fernández
@alferdez
·
13 mar.Hace ocho años nuestro Papa Francisco ( 
@Pontifex_es
 ) asumía su mayor desafío pastoral. 
Acercó la Iglesia a los olvidados por “el descarte” de una economía materialista y sin ética. 
Con su prédica toma valor la solidaridad. “Nadie se salva solo”. 
¡Feliz día!
364
742
3,6 mil",364,742,3600,
Alberto Fernández,@alferdez,2021-03-12T17:33:17.000Z,"Alberto Fernández
@alferdez
·
12 mar.Participé del lanzamiento del bicentenario de la UBA, una institución fundamental en la transformación de nuestra sociedad, centro del debate de grandes ideas y emblema de la educación pública. La UBA es, ante todo, igualdad. Y eso nos llena de orgullo.

#UBA200
629
824
4,4 mil",629,824,4400,
Alberto Fernández,@alferdez,2021-03-12T16:46:24.000Z,"Alberto Fernández
@alferdez
·
12 mar.Hoy se promulgó la Ley de Financiamiento del Sistema de Ciencia, Tecnología e Innovación. Nuestros científicos e investigadores son fundamentales en la batalla que estamos dando contra la pandemia. 

En educación, ciencia y tecnología nunca se gasta, se invierte en el futuro.
253
1 mil
4,2 mil",253,1000,4200,
Alberto Fernández,@alferdez,2021-03-08T21:07:22.000Z,"Alberto Fernández
@alferdez
·
8 mar.El Gobierno nacional y las provincias firmamos hoy el Acuerdo Federal para una Argentina Unida contra las Violencias de Género, porque erradicar ese flagelo requiere de políticas públicas activas en todo el país.

Hoy es un día de lucha. Debe ser también un día de respuestas.
779
763
2,8 mil",779,763,2800,
Alberto Fernández,@alferdez,2021-03-08T20:41:59.000Z,"Alberto Fernández
@alferdez
·
8 mar.Celebro que 
@LulaOficial
 haya sido rehabilitado en todos sus derechos políticos. Se anularon las condenas en su contra que fueron dictadas con el solo fin de perseguirlo y eliminarlo de la carrera política. 
Se hizo Justicia!
#LulaLivre  
https://clarin.com/mundo/brasil-anulan-toda-condenas-lula-da-silva-podra-volver-candidato_0_fY6bmtjtH.html…
1,1 mil
5,8 mil
23,8 mil",1100,5800,23800,
Alberto Fernández,@alferdez,2021-03-06T19:28:05.000Z,"Alberto Fernández
@alferdez
·
6 mar.Hoy en Mendoza presentamos el Plan Estratégico Vitivinícola 2030, un programa que busca desarrollar el enorme potencial que tiene el vino argentino e incrementar su aporte al crecimiento del país. El camino para lograrlo es trabajar unidos.
619
599
2,4 mil",619,599,2400,
Alberto Fernández,@alferdez,2021-03-06T13:19:54.000Z,"Alberto Fernández
@alferdez
·
6 mar.Los medios públicos nacionales llevarán hoy la Fiesta Nacional de la Vendimia a cada rincón de nuestro país. 
Esta vez de la Vendimia participaran millones de Argentinos y Argentinas. 
Disfrutémoslo en unidad.
radionacional.com.ar
Los Medios Públicos Nacionales multiplican la Vendimia
Lo ratificó Claudio Martínez, subsecretario de Medios de la Nación, quien explicó al programa Muchas Gracias que se transmitirá a las 22 por la plataforma Cont.ar y quedará alojada para que la puedan...
1,3 mil
724
1,9 mil",1300,724,1900,
Alberto Fernández,@alferdez,2021-03-06T01:10:31.000Z,"Alberto Fernández
@alferdez
·
5 mar.Hoy se llevó a cabo la primera reunión de trabajo del Consejo Económico y Social, un espacio plural y diverso para discutir los grandes temas de la Argentina de cara al futuro.

Que no nos pierdan las discusiones innecesarias. Avancemos unidos hacia ese país que nos merecemos.
1 mil
684
2,1 mil",1000,684,2100,
Alberto Fernández,@alferdez,2021-03-06T01:01:34.000Z,"Alberto Fernández
@alferdez
·
5 mar.El 10% de los países acaparan el 90% de las vacunas, por eso que hoy estemos avanzando en la vacunación es un gran logro. No de un gobierno, de toda la sociedad argentina.

Los agoreros de siempre dijeron barbaridades de la vacuna. Hoy esa vacuna está salvando vidas.
1,8 mil
1,8 mil
7,7 mil",1800,1800,7700,
Alberto Fernández,@alferdez,2021-02-27T14:13:26.000Z,"Alberto Fernández
@alferdez
·
27 feb.Mi gratitud y mi corazón está junto a cada uno de los argentinos y argentinas. A ustedes dedico y dedicaré todo mi empeño y mis mayores esfuerzos. No descansaré hasta ver a la Patria de pie y a cada uno de sus hijos viviendo felices con trabajo y dignidad.
686
750
3,7 mil",686,750,3700,
Alberto Fernández,@alferdez,2021-02-27T14:13:25.000Z,"Alberto Fernández
@alferdez
·
27 feb.Los argentinos y las argentinas hemos hecho sacrificios en este año de pandemia. Es ese enorme esfuerzo el que me da la energía y el mandato para seguir poniendo al Estado en el lugar del que nunca debieron haberlo sacado: el de impulsor de la recuperación de nuestro país.
371
622
3,2 mil",371,622,3200,
Alberto Fernández,@alferdez,2021-02-27T14:13:25.000Z,"Alberto Fernández
@alferdez
·
27 feb.Mientras el Gobierno Nacional, junto a los gobernadores provinciales, desarrollamos el operativo de vacunación más grande de nuestra historia, debemos extremar los cuidados. Ya habrá tiempo de llenar plazas, reencontrarnos y fundirnos en abrazos.
348
598
2,4 mil",348,598,2400,
Alberto Fernández,@alferdez,2021-02-27T14:13:25.000Z,"Alberto Fernández
@alferdez
·
27 feb.Con mi sincera gratitud antes que nada, les pido que sigamos dando el ejemplo y que esta vez cada uno siga mi mensaje en forma remota. Desde sus casas o desde sus lugares de trabajo. La pandemia aún nos ataca. Nosotros cuidemos al prójimo aunque otros no lo hagan.
1,4 mil
1,4 mil
3,9 mil",1400,1400,3900,
Alberto Fernández,@alferdez,2021-02-27T14:13:24.000Z,"Alberto Fernández
@alferdez
·
27 feb.Agradezco a todas las organizaciones políticas y sociales que han convocado a acompañarme el lunes próximo en ocasión del discurso que daré para dar apertura a las sesiones ordinarias del Congreso Nacional.
2 mil
2,4 mil
12,6 mil",2000,2400,12600,
Alberto Fernández,@alferdez,2021-02-27T02:16:47.000Z,"Alberto Fernández
@alferdez
·
26 feb.El fútbol es mucho más que un negocio: es pasión de millones de argentinos y argentinas.

Con el regreso de los partidos a la 
@TV_Publica
 estamos permitiendo que por esa pasión no tengan que pagar ni el Estado ni los ciudadanos.
4,9 mil
5 mil
14,6 mil",4900,5000,14600,
Alberto Fernández,@alferdez,2021-02-27T00:35:32.000Z,"Alberto Fernández
@alferdez
·
26 feb.La Argentina, en unidad con la región, tiene voluntad de buscar caminos que nos permitan abordar conjuntamente los problemas globales. América Latina debe tener una voz importante en la discusión sobre energías renovables y producción agrícola sustentable y sostenible.
158
225
1,3 mil",158,225,1300,
Alberto Fernández,@alferdez,2021-02-27T00:35:32.000Z,"Alberto Fernández
@alferdez
·
26 feb.Además de aceptar la invitación, le manifesté nuestras buenas expectativas con el nuevo gobierno, que tiene la oportunidad de liderar la lucha contra la crisis climática y social que atraviesa el mundo.
72
235
1,2 mil",72,235,1200,
Alberto Fernández,@alferdez,2021-02-27T00:35:31.000Z,"Alberto Fernández
@alferdez
·
26 feb.Hoy mantuve una muy buena conversación con 
@JohnKerry
, Enviado Especial para el Clima del presidente 
@joebiden
, que me invitó formalmente a participar de la Cumbre de Líderes sobre Cambio Climático del próximo 22 de abril, Día Mundial de la Tierra.
556
779
4 mil",556,779,4000,
Alberto Fernández,@alferdez,2021-02-25T22:34:29.000Z,"Alberto Fernández
@alferdez
·
25 feb.Un día como hoy, hace 243 años, nacía el General José de San Martín, el padre de nuestra patria. Ante situaciones de adversidad como esta pandemia, bueno es recordar sus palabras: “Unidos somos invencibles”.

Lejos de angustiarse, él nunca bajó los brazos. Sigamos su ejemplo.
1 mil
783
3,7 mil",1000,783,3700,
Alberto Fernández,@alferdez,2021-02-21T21:10:40.000Z,"Alberto Fernández
@alferdez
·
21 feb.Sin embargo no puedo dejar de observar que sobre esas personas se ha montado un escenario mediatico de escarnio público y no quiero avalar con mi silencio semejante proceder.
1,1 mil
1,2 mil
5,5 mil",1100,1200,5500,
Alberto Fernández,@alferdez,2021-02-21T21:10:40.000Z,"Alberto Fernández
@alferdez
·
21 feb.Ello es así aun cuando los vacunados estaban en condiciones objetivas (por la edad o las condiciones físicas) de recibirlas.
549
771
3,9 mil",549,771,3900,
